terminologyId,feature,name,termType
A309000,condition,Atrophy of vagina,pt
A309001,condition,Premature beats,pt
A309002,condition,Wound pain,pt
A309003,condition,Soft tissue swelling,pt
A309004,condition,Chest pain,pt
A309005,condition,Paraumbilical hernia,pt
A309006,condition,Herpes simplex dendritic keratitis,pt
A309007,condition,Hearing problem,pt
A309008,condition,Lesion of bladder,pt
A309009,condition,Endogenous depression,pt
A309010,condition,Mass of body structure,pt
A309011,condition,Mass of axilla,pt
A309012,condition,Anxiety attack,pt
A309013,condition,Pain in axilla,pt
A309014,condition,Pain in calf,pt
A309015,condition,Normocytic anemia,pt
A309016,condition,Fracture of greater trochanter,pt
A309017,condition,Bacterial endocarditis,pt
A309018,condition,Lesion of nose,pt
A309019,condition,Body weight problem,pt
A309020,condition,Loin abscess,pt
A309021,condition,Alpha-1-antitrypsin deficiency,pt
A309022,condition,Thrombocytopenic disorder,pt
A309023,condition,Ecchymosis,pt
A309024,condition,Swallowing painful,pt
A309025,condition,Scarlet fever,pt
A309026,condition,Encopresis,pt
A309027,condition,Rubella non-immune,pt
A309028,condition,Paraganglioma,pt
A309029,condition,Dermal cellular nevus,pt
A309030,condition,Rhabdomyosarcoma,pt
A309031,condition,Nephroblastoma,pt
A309032,condition,Synovial sarcoma,pt
A309033,condition,Hypoglycemia,pt
A309034,condition,Hypertriglyceridemia,pt
A309035,condition,Keratoconjunctivitis sicca,pt
A309036,condition,Disorder of stoma,pt
A309037,condition,Mononeuritis multiplex,pt
A309038,condition,Infective discitis,pt
A309039,condition,Nonunion of fracture,pt
A309040,condition,Neutropenic disorder,pt
A309041,condition,Neurogenic claudication,pt
A309042,condition,Degenerative drusen,pt
A309043,condition,Ischemic colitis,pt
A309044,condition,Aplastic anemia,pt
A309045,condition,Bleeding gastric erosion,pt
A309046,condition,Non-infective enteritis and colitis,pt
A309047,condition,Diverticulitis,pt
A309048,condition,Squamous cell carcinoma of mouth,pt
A309049,condition,Urinary tract infection in pregnancy,pt
A309050,condition,Carcinomatosis,pt
A309051,condition,Pseudomyxoma peritonei,pt
A309052,condition,Vaginitis,pt
A309053,condition,Dissection of aorta,pt
A309054,condition,Flatulence symptom,pt
A309055,condition,Secondary hemorrhage postprocedure,pt
A309056,condition,Unsatisfactory living conditions,pt
A309057,condition,Abscess of back,pt
A309058,condition,Cryoglobulinemia,pt
A309059,condition,Syncope and collapse,pt
A309060,condition,Lumbosacral strain,pt
A309061,condition,Follow-up orthopedic assessment,pt
A309062,condition,Active advance directive (copy within chart),pt
A309063,condition,Diabetic intracapillary glomerulosclerosis,pt
A309064,condition,Infection of intravenous catheter,pt
A309065,condition,Anemia secondary to renal failure,pt
A309066,condition,Epididymitis,pt
A309067,condition,Behcet's syndrome,pt
A309068,condition,Rheumatic mitral regurgitation,pt
A309069,condition,Post poliomyelitis syndrome,pt
A309070,condition,"Attention deficit hyperactivity disorder, combined type",pt
A309071,condition,Hyperhidrosis,pt
A309072,condition,Spastic paraparesis,pt
A309073,condition,Laceration - injury,pt
A309074,condition,Puncture wound - injury,pt
A309075,condition,Osteopenia,pt
A309076,condition,Diabetic macular edema,pt
A309077,condition,Central serous chorioretinopathy,pt
A309078,condition,Preterm premature rupture of membranes,pt
A309079,condition,Microalbuminuria,pt
A309080,condition,Senile dementia of the Lewy body type,pt
A309081,condition,Pseudostrabismus,pt
A309082,condition,Epileptic seizure,pt
A309083,condition,Vitreous hemorrhage,pt
A309084,condition,Polymyositis,pt
A309085,condition,Exercise-induced asthma,pt
A309086,condition,Post infarct angina,pt
A309087,condition,Lymphocytic-plasmacytic colitis,pt
A309088,condition,"Bipolar I disorder, most recent episode hypomanic",pt
A309089,condition,Preseptal cellulitis,pt
A309090,condition,Menometrorrhagia,pt
A309091,condition,Divergence insufficiency,pt
A309092,condition,Disseminated idiopathic skeletal hyperostosis,pt
A309093,condition,Postoperative pneumonia,pt
A309094,condition,Sarcoidosis,pt
A309095,condition,Systolic murmur,pt
A309096,condition,Multiple personality disorder,pt
A309097,condition,Trigeminal neuralgia,pt
A309098,condition,Reactive hypoglycemia,pt
A309099,condition,Primary biliary cirrhosis,pt
A309100,condition,Vernal conjunctivitis,pt
A309101,condition,Anergy,pt
A309102,condition,Secondary hypertension,pt
A309103,condition,Vasculitis,pt
A309104,condition,Malabsorption syndrome,pt
A309105,condition,Idiopathic thrombocytopenic purpura,pt
A309106,condition,Pericarditis,pt
A309107,condition,Bronchitis,pt
A309108,condition,Facial spasm,pt
A309109,condition,Mononeuritis,pt
A309110,condition,Erythema nodosum,pt
A309111,condition,Anisometropia,pt
A309112,condition,Closed fracture of two ribs,pt
A309113,condition,Homeless,pt
A309114,condition,Restless legs,pt
A309115,condition,Occipital headache,pt
A309116,condition,Idiopathic progressive polyneuropathy,pt
A309117,condition,Abscess of tonsil,pt
A309118,condition,Compensatory emphysema,pt
A309119,condition,Personality disorder,pt
A309120,condition,Idiopathic osteoporosis,pt
A309121,condition,Bullous myringitis,pt
A309122,condition,Postoperative infection,pt
A309123,condition,Crohn's disease,pt
A309124,condition,Foreign body in vagina,pt
A309125,condition,Gestational proteinuria,pt
A309126,condition,Traumatic cataract,pt
A309127,condition,Pruritus of vagina,pt
A309128,condition,Hyperthyroidism,pt
A309129,condition,Anovulation,pt
A309130,condition,Pityriasis,pt
A309131,condition,Portal hypertension,pt
A309132,condition,Antepartum hemorrhage,pt
A309133,condition,Cervical lymphadenitis,pt
A309134,condition,Band-shaped keratopathy,pt
A309135,condition,Disorganized schizophrenia,pt
A309136,condition,Tonic-clonic epilepsy,pt
A309137,condition,Graves' disease,pt
A309138,condition,Infantile colic,pt
A309139,condition,Diastolic dysfunction,pt
A309140,condition,Mixed bipolar I disorder in remission,pt
A309141,condition,Depressive disorder,pt
A309142,condition,Stasis dermatitis,pt
A309143,condition,Strabismic amblyopia,pt
A309144,condition,Hyperuricemia,pt
A309145,condition,Autism spectrum disorder,pt
A309146,condition,Rotator cuff impingement syndrome,pt
A309147,condition,Ulnar neuropathy,pt
A309148,condition,Ischiorectal abscess,pt
A309149,condition,Sick sinus syndrome,pt
A309150,condition,Psychomotor epilepsy,pt
A309151,condition,Arteriosclerosis obliterans,pt
A309152,condition,Pneumothorax,pt
A309153,condition,Verbal apraxia,pt
A309154,condition,Glomerulonephritis,pt
A309155,condition,R.I.N.D. syndrome,pt
A309156,condition,Chloasma,pt
A309157,condition,Non-toxic multinodular goiter,pt
A309158,condition,Malignant neoplastic disease,pt
A309159,condition,Malignant tumor of vulva,pt
A309160,condition,Malignant tumor of palate,pt
A309161,condition,Malignant tumor of oropharynx,pt
A309162,condition,Malignant tumor of hypopharynx,pt
A309163,condition,Malignant tumor of vagina,pt
A309164,condition,Malignant tumor of ureter,pt
A309165,condition,Primary hyperparathyroidism,pt
A309166,condition,Malignant tumor of peritoneum,pt
A309167,condition,Addison's disease,pt
A309168,condition,Erythema multiforme,pt
A309169,condition,Pyloric stenosis,pt
A309170,condition,Hepatosplenomegaly,pt
A309171,condition,Placenta previa,pt
A309172,condition,Fasciitis,pt
A309173,condition,Nonulcer dyspepsia,pt
A309174,condition,Sinusitis,pt
A309175,condition,Mumps,pt
A309176,condition,Facial laceration,pt
A309177,condition,Guttate psoriasis,pt
A309178,condition,Lumbosacral stenosis,pt
A309179,condition,Adverse reaction to food,pt
A309180,condition,Hyperproteinemia,pt
A309181,condition,Primary testicular failure,pt
A309182,condition,Postsurgical menopause,pt
A309183,condition,Systolic dysfunction,pt
A309184,condition,Thrombotic stroke,pt
A309185,condition,Visual loss after cataract extraction,pt
A309186,condition,Postural orthostatic tachycardia syndrome,pt
A309187,condition,Partially edentulous mandible,pt
A309188,condition,Reactive airways dysfunction syndrome,pt
A309189,condition,Cholestasis of parenteral nutrition,pt
A309190,condition,Occupational injury,pt
A309191,condition,Urolith,pt
A309192,condition,Erythromelalgia,pt
A309193,condition,Bipolar I disorder,pt
A309194,condition,Progressive Angina,pt
A309195,condition,Primary malignant neoplasm of pancreas,pt
A309196,condition,Primary malignant neoplasm of the peritoneum,pt
A309197,condition,Gangrenous disorder,pt
A309198,condition,Carcinoma of endocervix,pt
A309199,condition,Carcinoma of exocervix,pt
A309200,condition,Carcinoma of esophagus,pt
A309201,condition,Alternating exotropia,pt
A309202,condition,Carcinoma of pancreas,pt
A309203,condition,Malignant melanoma,pt
A309204,condition,Post percutaneous transluminal coronary angioplasty,pt
A309205,condition,Reticulosarcoma,pt
A309206,condition,Motor neuron disease,pt
A309207,condition,Multiple bruising,pt
A309208,condition,Premature menopause,pt
A309209,condition,Biliary colic,pt
A309210,condition,Hyperlipoproteinemia,pt
A309211,condition,Extrinsic allergic alveolitis,pt
A309212,condition,Dysplasia of vagina,pt
A309213,condition,Senile osteopenia,pt
A309214,condition,Inflammation of cervix,pt
A309215,condition,Disorder of esophagus,pt
A309216,condition,Avoidant personality disorder,pt
A309217,condition,Patellar tendonitis,pt
A309218,condition,Migraine,pt
A309219,condition,Rumination disorder,pt
A309220,condition,Laryngomalacia,pt
A309221,condition,Hypermetropia,pt
A309222,condition,Crohn's disease of ileum,pt
A309223,condition,Hypertensive renal disease,pt
A309224,condition,Community acquired pneumonia,pt
A309225,condition,Disorder of pancreas,pt
A309226,condition,Fever,pt
A309227,condition,Menorrhagia,pt
A309228,condition,Developmental articulation disorder,pt
A309229,condition,Victim of abuse,pt
A309230,condition,Corpus luteum cyst,pt
A309231,condition,Cholesteatoma of attic,pt
A309232,condition,Amblyopia,pt
A309233,condition,Cervical arthritis,pt
A309234,condition,Cystitis,pt
A309235,condition,Allergic asthma,pt
A309236,condition,Neuroleptic-induced tardive dyskinesia,pt
A309237,condition,Disorder of refraction,pt
A309238,condition,Nonproliferative diabetic retinopathy,pt
A309239,condition,Pigment dispersion syndrome,pt
A309240,condition,Primary angle-closure glaucoma,pt
A309241,condition,Chandler syndrome,pt
A309242,condition,Closed fracture of four ribs,pt
A309243,condition,Hypernatremia,pt
A309244,condition,Glioblastoma multiforme,pt
A309245,condition,Stuttering,pt
A309246,condition,Age-related cataract,pt
A309247,condition,Unsteady gait,pt
A309248,condition,Telogen effluvium,pt
A309249,condition,Proctitis,pt
A309250,condition,Benign paraproteinemia,pt
A309251,condition,Anaphylaxis,pt
A309252,condition,Inguinal hernia,pt
A309253,condition,Infective arthritis,pt
A309254,condition,Non-articular rheumatism,pt
A309255,condition,Generalized exfoliative dermatitis,pt
A309256,condition,Cesarean wound disruption,pt
A309257,condition,Systemic mast cell disease,pt
A309258,condition,Primary insomnia,pt
A309259,condition,Hordeolum,pt
A309260,condition,Impotence,pt
A309261,condition,Pyosalpinx,pt
A309262,condition,Diverticular disease,pt
A309263,condition,Somatization disorder,pt
A309264,condition,Tension-type headache,pt
A309265,condition,Neurogenic bladder,pt
A309266,condition,Generalized atherosclerosis,pt
A309267,condition,Pre-eclampsia,pt
A309268,condition,Disruption of episiotomy wound in the puerperium,pt
A309269,condition,Alternating esotropia,pt
A309270,condition,Diaphragmatic hernia,pt
A309271,condition,Vasovagal attack,pt
A309272,condition,Vasovagal syncope,pt
A309273,condition,Lentigo,pt
A309274,condition,Rosacea,pt
A309275,condition,Sleep disorder,pt
A309276,condition,Headache following lumbar puncture,pt
A309277,condition,Dilated cardiomyopathy,pt
A309278,condition,Tinea cruris,pt
A309279,condition,Adhesive capsulitis of shoulder,pt
A309280,condition,Vertigo,pt
A309281,condition,Burning mouth syndrome,pt
A309282,condition,Disorder characterized by back pain,pt
A309283,condition,Pseudofolliculitis barbae,pt
A309284,condition,Acquired plantar keratoderma,pt
A309285,condition,Rheumatoid arteritis,pt
A309286,condition,Hirsutism,pt
A309287,condition,Abrasion,pt
A309288,condition,Disorder of taste,pt
A309289,condition,Delayed puberty,pt
A309290,condition,Intraepithelial squamous cell carcinoma,pt
A309291,condition,Melanocytic nevus,pt
A309292,condition,Primary cutaneous T-cell lymphoma,pt
A309293,condition,Temporal arteritis,pt
A309294,condition,Precocious puberty,pt
A309295,condition,Ingrowing toenail,pt
A309296,condition,Hydroureteronephrosis,pt
A309297,condition,Molluscum contagiosum infection,pt
A309298,condition,Obliterative bronchiolitis,pt
A309299,condition,Thalassemia,pt
A309300,condition,Not yet walking,pt
A309301,condition,Pneumoconiosis,pt
A309302,condition,Allergic urticaria,pt
A309303,condition,Pityriasis alba,pt
A309304,condition,Symptomatic dermographism,pt
A309305,condition,Multiple benign melanocytic nevi,pt
A309306,condition,Acanthosis nigricans,pt
A309307,condition,Contact dermatitis,pt
A309308,condition,Squamous cell carcinoma,pt
A309309,condition,Germ cell tumor,pt
A309310,condition,Spider bite wound,pt
A309311,condition,Solar erythema,pt
A309312,condition,Non-healing surgical wound,pt
A309313,condition,Metastatic squamous cell carcinoma,pt
A309314,condition,Neurilemmoma,pt
A309315,condition,Digital mucous cyst,pt
A309316,condition,Degenerative spondylolisthesis,pt
A309317,condition,Dizziness,pt
A309318,condition,"Viral hepatitis, type A",pt
A309319,condition,Bladder dysfunction,pt
A309320,condition,Pharyngitis,pt
A309321,condition,Widespread metastatic malignant neoplastic disease,pt
A309322,condition,Asthmatic bronchitis,pt
A309323,condition,Hypertropia,pt
A309324,condition,Alteration in parenting,pt
A309325,condition,Skew deviation,pt
A309326,condition,Subacromial bursitis,pt
A309327,condition,Autoimmune hepatitis,pt
A309328,condition,Autistic disorder,pt
A309329,condition,Febrile neutropenia,pt
A309330,condition,Clouded consciousness,pt
A309331,condition,Hypothyroidism,pt
A309332,condition,Respiratory failure,pt
A309333,condition,Respiratory insufficiency,pt
A309334,condition,Viral labyrinthitis,pt
A309335,condition,Mitral valve prolapse,pt
A309336,condition,Lipodermatosclerosis,pt
A309337,condition,Complete trisomy 21 syndrome,pt
A309338,condition,Cardiac arrest,pt
A309339,condition,Rotator cuff syndrome,pt
A309340,condition,Juvenile rheumatoid arthritis,pt
A309341,condition,Dupuytren's disease,pt
A309342,condition,Bronchiolitis,pt
A309343,condition,Adenoviral pneumonia,pt
A309344,condition,Presbyopia,pt
A309345,condition,Angioedema,pt
A309346,condition,Mental health problem,pt
A309347,condition,Mixed urinary incontinence,pt
A309348,condition,Acquired kyphosis,pt
A309349,condition,Rickets,pt
A309350,condition,Autoimmune hemolytic anemia,pt
A309351,condition,Disorder of hematopoietic structure,pt
A309352,condition,Disorder of rotator cuff,pt
A309353,condition,Food allergy,pt
A309354,condition,Giant cell arteritis,pt
A309355,condition,Infective eczematoid dermatitis,pt
A309356,condition,Laryngopharyngeal reflux,pt
A309357,condition,Leukoplakia of oral mucosa,pt
A309358,condition,Meningomyelocele,pt
A309359,condition,Myocardial ischemia,pt
A309360,condition,Obesity,pt
A309361,condition,Febrile convulsion,pt
A309362,condition,Plasmacytoma,pt
A309363,condition,Restrictive cardiomyopathy,pt
A309364,condition,Retinopathy of prematurity,pt
A309365,condition,Rotator cuff tear arthropathy,pt
A309366,condition,Periodontitis,pt
A309367,condition,Sweating,pt
A309368,condition,Streptococcal tonsillitis,pt
A309369,condition,Hypospadias,pt
A309370,condition,Disorder characterized by fever,pt
A309371,condition,Exostosis,pt
A309372,condition,Synovitis,pt
A309373,condition,Advanced maternal age gravida,pt
A309374,condition,Acquired obstruction of pylorus,pt
A309375,condition,Ocular histoplasmosis syndrome,pt
A309376,condition,Papillary conjunctivitis,pt
A309377,condition,Carbuncle,pt
A309378,condition,Inflammatory polyarthropathy,pt
A309379,condition,Traumatic injury,pt
A309380,condition,Unconscious,pt
A309381,condition,Itching,pt
A309382,condition,Nightmares,pt
A309383,condition,Amputee,pt
A309384,condition,Hyperhomocysteinemia,pt
A309385,condition,Delirious,pt
A309386,condition,Carotid bruit,pt
A309387,condition,Portal cirrhosis,pt
A309388,condition,Bacterial vaginosis,pt
A309389,condition,Gastrointestinal stromal tumor,pt
A309390,condition,Ocular hypertension,pt
A309391,condition,Hypersensitivity reaction,pt
A309392,condition,Degenerative disorder of macula,pt
A309393,condition,Vomiting,pt
A309394,condition,Adenolymphoma,pt
A309395,condition,Ischemic stroke,pt
A309396,condition,Nausea,pt
A309397,condition,Aspiration pneumonia,pt
A309398,condition,Sexual assault,pt
A309399,condition,Idiopathic urticaria,pt
A309400,condition,Unresponsive,pt
A309401,condition,Unexplained weight loss,pt
A309402,condition,Olfactory neuroblastoma,pt
A309403,condition,Tendinitis of wrist,pt
A309404,condition,Purpura,pt
A309405,condition,Renal failure syndrome,pt
A309406,condition,Nontraumatic rotator cuff tear,pt
A309407,condition,Sarcoma,pt
A309408,condition,Uninsured medical expenses,pt
A309409,condition,Fibroma,pt
A309410,condition,Unbalanced diet,pt
A309411,condition,Allergic fungal sinusitis,pt
A309412,condition,Chemotherapy-induced neutropenia,pt
A309413,condition,Stab wound,pt
A309414,condition,Myeloproliferative disorder,pt
A309415,condition,Blunt injury,pt
A309416,condition,Active living will,pt
A309417,condition,Generalized dystonia,pt
A309418,condition,Spastic neurogenic bladder,pt
A309419,condition,Neurogenic bowel,pt
A309420,condition,Failed induction of labor,pt
A309421,condition,Mass of pancreas,pt
A309422,condition,Psychophysiologic insomnia,pt
A309423,condition,Fracture malunion,pt
A309424,condition,Cervical disc disorder,pt
A309425,condition,Non-traumatic intracerebral ventricular hemorrhage,pt
A309426,condition,Environmental allergy,pt
A309427,condition,Sustained ventricular tachycardia,pt
A309428,condition,Central pain syndrome,pt
A309429,condition,Smoke inhalation injury,pt
A309430,condition,Aphthous ulcer of mouth,pt
A309431,condition,Active tuberculosis,pt
A309432,condition,Near syncope,pt
A309433,condition,Flaccid neurogenic bladder,pt
A309434,condition,Complicated grieving,pt
A309435,condition,Calcium renal calculus,pt
A309436,condition,Subclinical hyperthyroidism,pt
A309437,condition,Mixed rhinitis,pt
A309438,condition,Asymmetrical sensorineural hearing loss,pt
A309439,condition,Postoperative seroma,pt
A309440,condition,Sialoadenitis,pt
A309441,condition,Night sweats,pt
A309442,condition,Oral phase dysphagia,pt
A309443,condition,Vascular dementia,pt
A309444,condition,Secondary adhesive capsulitis,pt
A309445,condition,Hydronephrosis,pt
A309446,condition,Patellofemoral stress syndrome,pt
A309447,condition,Repetitive strain injury,pt
A309448,condition,Eczema,pt
A309449,condition,Neuroblastoma,pt
A309450,condition,Diarrhea of presumed infectious origin,pt
A309451,condition,Chill,pt
A309452,condition,Streptococcal sore throat,pt
A309453,condition,Diabetic cataract,pt
A309454,condition,Hereditary thrombophilia,pt
A309455,condition,Globus hystericus,pt
A309456,condition,Conductive hearing loss,pt
A309457,condition,Numbness,pt
A309458,condition,Ventricular arrhythmia,pt
A309459,condition,Iatrogenic pneumothorax,pt
A309460,condition,Atherosclerosis of artery,pt
A309461,condition,Refractory generalized nonconvulsive epilepsy,pt
A309462,condition,Affective psychosis,pt
A309463,condition,Hemiplegia of nondominant side,pt
A309464,condition,Cardiac defibrillator in situ,pt
A309465,condition,Nonspecific tuberculin test reaction,pt
A309466,condition,Dyssomnia,pt
A309467,condition,Tenosynovitis of wrist,pt
A309468,condition,Early satiety,pt
A309469,condition,Flaccid hemiplegia of nondominant side,pt
A309470,condition,Hemiplegia of dominant side,pt
A309471,condition,Premature rupture of membranes,pt
A309472,condition,Emotional stress,pt
A309473,condition,Inflamed seborrheic keratosis,pt
A309474,condition,Granulomatosis,pt
A309475,condition,Metastatic sarcoma,pt
A309476,condition,Myeloid metaplasia,pt
A309477,condition,Malignant fibromatous neoplasm,pt
A309478,condition,Oxyphilic adenocarcinoma,pt
A309479,condition,Cognitive disorder,pt
A309480,condition,Medulloblastoma,pt
A309481,condition,Compression fracture,pt
A309482,condition,Benign adenomatous neoplasm,pt
A309483,condition,Malignant fibrous histiocytoma,pt
A309484,condition,Multigravida of advanced maternal age,pt
A309485,condition,Hypertensive urgency,pt
A309486,condition,Mantle cell lymphoma,pt
A309487,condition,Carcinoid tumor,pt
A309488,condition,Metastatic malignant melanoma,pt
A309489,condition,Chondrosarcoma,pt
A309490,condition,Ependymoma,pt
A309491,condition,Seminoma,pt
A309492,condition,Splinter foreign body,pt
A309493,condition,Leiomyosarcoma,pt
A309494,condition,Sleep hypoventilation,pt
A309495,condition,Hypertrophic cardiomegaly,pt
A309496,condition,Injury while engaged in sports activity,pt
A309497,condition,Neuroma,pt
A309498,condition,Oligodendroglioma,pt
A309499,condition,Mixed glioma,pt
A309500,condition,Malignant adenomatous neoplasm,pt
A309501,condition,Latent syphilis,pt
A309502,condition,Thymoma,pt
A309503,condition,Type C thymoma,pt
A309504,condition,Tubular adenoma,pt
A309505,condition,Ulcerative pancolitis,pt
A309506,condition,Symptomatic sinus bradycardia,pt
A309507,condition,Nonsustained ventricular tachycardia,pt
A309508,condition,Irregular bowel habits,pt
A309509,condition,Anovulatory amenorrhea,pt
A309510,condition,Viral sinusitis,pt
A309511,condition,Azotemia,pt
A309512,condition,Periodic leg movements of sleep,pt
A309513,condition,Malignant carcinoid tumor,pt
A309514,condition,Polysubstance abuse,pt
A309515,condition,Refractory epilepsy,pt
A309516,condition,Mass of submandibular region,pt
A309517,condition,Sensory ataxia,pt
A309518,condition,Orthostatic headache,pt
A309519,condition,Viral syndrome,pt
A309520,condition,Erysipelas,pt
A309521,condition,Microcytic hypochromic anemia,pt
A309522,condition,Paralysis,pt
A309523,condition,Uremia,pt
A309524,condition,Secondary polycythemia,pt
A309525,condition,Balanitis,pt
A309526,condition,Mesenteric lymphadenitis,pt
A309527,condition,Educational problem,pt
A309528,condition,Glycosuria,pt
A309529,condition,Encephalitis,pt
A309530,condition,Mastitis,pt
A309531,condition,Viral conjunctivitis,pt
A309532,condition,Spasm,pt
A309533,condition,Gastritis,pt
A309534,condition,Retrosternal pain,pt
A309535,condition,Pars planitis,pt
A309536,condition,Pyelonephritis,pt
A309537,condition,Laryngitis,pt
A309538,condition,Osteomalacia,pt
A309539,condition,Subendocardial ischemia,pt
A309540,condition,Generalized-onset seizures,pt
A309541,condition,Mood disorder,pt
A309542,condition,Lumbosacral radiculitis,pt
A309543,condition,Nondiabetic proliferative retinopathy,pt
A309544,condition,Hypertrophy of tonsils,pt
A309545,condition,"Gestational diabetes mellitus, class A>2<",pt
A309546,condition,Irregular astigmatism,pt
A309547,condition,Anemia of prematurity,pt
A309548,condition,Capsular fibrosis,pt
A309549,condition,Dermatophytosis,pt
A309550,condition,Posttraumatic stress disorder,pt
A309551,condition,Miliary tuberculosis,pt
A309552,condition,Foreign body in esophagus,pt
A309553,condition,Cyst - pilonidal,pt
A309554,condition,Lichen planus,pt
A309555,condition,Malocclusion of teeth,pt
A309556,condition,Pyuria,pt
A309557,condition,Hypogonadism,pt
A309558,condition,Diastolic hypertension,pt
A309559,condition,Amnesia,pt
A309560,condition,Pregnancy-induced hypertension,pt
A309561,condition,Impetigo,pt
A309562,condition,Incontinence,pt
A309563,condition,Respiratory crackles,pt
A309564,condition,Delusional disorder,pt
A309565,condition,Acquired hemolytic anemia,pt
A309566,condition,Pyonephrosis,pt
A309567,condition,Anxiety,pt
A309568,condition,Mitral valve regurgitation,pt
A309569,condition,Lymphocytopenia,pt
A309570,condition,Parkinson's disease,pt
A309571,condition,Retroperitoneal fibrosis,pt
A309572,condition,Arteriosclerotic gangrene,pt
A309573,condition,Hypertensive renal failure,pt
A309574,condition,Spermatocele,pt
A309575,condition,Closed fracture of orbital floor (blow-out),pt
A309576,condition,Diabetic polyneuropathy,pt
A309577,condition,Depressed bipolar I disorder,pt
A309578,condition,Presbycusis,pt
A309579,condition,Sinus headache,pt
A309580,condition,Rheumatic disease of tricuspid valve,pt
A309581,condition,Sinus bradycardia,pt
A309582,condition,Cough,pt
A309583,condition,Hypophosphatemia,pt
A309584,condition,Tibialis tendinitis,pt
A309585,condition,Hoarse,pt
A309586,condition,Seborrheic dermatitis,pt
A309587,condition,Hemiplegia,pt
A309588,condition,Viral hepatitis C,pt
A309589,condition,Myocarditis,pt
A309590,condition,Varicocele,pt
A309591,condition,Atherosclerosis of arteries of the extremities,pt
A309592,condition,Hepatorenal syndrome,pt
A309593,condition,Keratosis pilaris,pt
A309594,condition,Polysubstance dependence,pt
A309595,condition,Acidosis,pt
A309596,condition,Nasopharyngitis,pt
A309597,condition,Gilles de la Tourette's syndrome,pt
A309598,condition,Dystrophy of vulva,pt
A309599,condition,Arteritis,pt
A309600,condition,Nephrotic syndrome,pt
A309601,condition,Linear sebaceous nevus sequence,pt
A309602,condition,Homocystinemia,pt
A309603,condition,Atrophic vaginitis,pt
A309604,condition,Dementia,pt
A309605,condition,Ileitis,pt
A309606,condition,Necrotizing fasciitis,pt
A309607,condition,Sciatic neuropathy,pt
A309608,condition,Ischemia,pt
A309609,condition,Developmental reading disorder,pt
A309610,condition,Nephritis,pt
A309611,condition,Hypocalcemia,pt
A309612,condition,Developmental disorder,pt
A309613,condition,Myelofibrosis,pt
A309614,condition,Primary idiopathic dilated cardiomyopathy,pt
A309615,condition,Bacterial pneumonia,pt
A309616,condition,Megaloblastic anemia,pt
A309617,condition,Peroneal tendinitis,pt
A309618,condition,Vulvovaginitis,pt
A309619,condition,Vitreous detachment,pt
A309620,condition,Laryngismus,pt
A309621,condition,Chorioretinal scar,pt
A309622,condition,Disturbance in sleep behavior,pt
A309623,condition,Nuclear cataract,pt
A309624,condition,Posttraumatic headache,pt
A309625,condition,Threatened miscarriage,pt
A309626,condition,Cervical tuberculous lymphadenitis,pt
A309627,condition,Tonic-clonic seizure,pt
A309628,condition,Disruptive behavior disorder,pt
A309629,condition,Exanthema subitum,pt
A309630,condition,Cervical radiculopathy,pt
A309631,condition,Subclinical hypothyroidism,pt
A309632,condition,Failure to thrive,pt
A309633,condition,Organic delusional disorder,pt
A309634,condition,Calcaneal spur,pt
A309635,condition,Neoplastic disease,pt
A309636,condition,Senile entropion,pt
A309637,condition,Systemic lupus erythematosus,pt
A309638,condition,Paralytic ileus,pt
A309639,condition,Prurigo simplex,pt
A309640,condition,Hyperlipidemia,pt
A309641,condition,Feeling irritable,pt
A309642,condition,Wheezing,pt
A309643,condition,Staphylococcal infectious disease,pt
A309644,condition,Cubital tunnel syndrome,pt
A309645,condition,Systolic hypertension,pt
A309646,condition,Stricture of intestine,pt
A309647,condition,Nystagmus,pt
A309648,condition,Fibrositis,pt
A309649,condition,Pain in wrist,pt
A309650,condition,Dysfunction of eustachian tube,pt
A309651,condition,Tuberculosis,pt
A309652,condition,Vitiligo,pt
A309653,condition,Tic disorder,pt
A309654,condition,Endocarditis,pt
A309655,condition,Anorexia nervosa,pt
A309656,condition,Victim of sexual aggression,pt
A309657,condition,Perinatal jaundice from hereditary hemolytic anemia,pt
A309658,condition,Myopia,pt
A309659,condition,Bullous keratopathy,pt
A309660,condition,Gastroenteritis presumed infectious,pt
A309661,condition,Bacteremia,pt
A309662,condition,Peptic reflux disease,pt
A309663,condition,Herpetic gingivostomatitis,pt
A309664,condition,Postoperative wound infection,pt
A309665,condition,Viral meningitis,pt
A309666,condition,Traumatic arthropathy,pt
A309667,condition,Schizophrenia,pt
A309668,condition,Scalding pain on urination,pt
A309669,condition,Empyema of pleura,pt
A309670,condition,Cutis laxa,pt
A309671,condition,Benign monoclonal gammopathy,pt
A309672,condition,Parasomnia,pt
A309673,condition,Postpartum depression,pt
A309674,condition,Rheumatic fever,pt
A309675,condition,Intertrigo,pt
A309676,condition,Acquired pancytopenia,pt
A309677,condition,Aspiration of food,pt
A309678,condition,Keratitis,pt
A309679,condition,Angina decubitus,pt
A309680,condition,Klippel-Trenaunay-Weber syndrome,pt
A309681,condition,Proliferative diabetic retinopathy,pt
A309682,condition,Pulmonary embolism,pt
A309683,condition,Oral contraception,pt
A309684,condition,Hidradenitis suppurativa,pt
A309685,condition,Metabolic acidosis,pt
A309686,condition,Herpes simplex disciform keratitis,pt
A309687,condition,Premenstrual dysphoric disorder,pt
A309688,condition,Disorder of conjunctiva,pt
